date,month,season,yday,site_id,cyan,hapto,green,cryp,dino,dict,raph,diat
2019-06-10,6,spring,161,KC10,0.03741536848247051,0.21603450427452722,0.23865900685389838,0.9458652337392172,0.3236578752597173,0.01844875297198693,0.06518085207790136,2.823616623878479
2019-07-10,7,summer,191,KC10,0.049029117450118065,0.1169553113480409,0.029358798327545326,0.2545561169584592,0.2952653070290883,0,0.1228849987188975,0.7339456876118978
2019-08-03,8,summer,215,KC10,0.1039438433945179,0.17113748689492544,0.17330707609653473,0.6530328691005707,0.15052248040835062,0,0.10067576169967651,0.269294040898482
2019-09-01,9,summer,244,KC10,0.10131938755512238,0.2762308319409688,0.36951187749703723,1.4896874229113262,0.49945694704850513,0.3034846882025401,1.0377221902211506,0.247203695277373
2019-10-01,10,autumn,274,KC10,0.030606533711155254,0.03494079224765301,0.11047388861576717,0.2572997684280078,0.08911482989788055,0.13883822659651437,0.1534670169154803,0
2020-04-30,4,spring,121,KC10,0.011702017237742742,0.008615483180619776,0.1488285685578982,0.9000596553087234,0.4476115554571152,1.0301053126653035,0,6.719460487365723
2020-06-04,6,spring,156,KC10,0.05384767552216848,1.557422171269233e-4,0.139378705372413,0.7469888925552368,0.23364514857530594,0.29970985154310864,0,1.2931670745213826
2020-07-02,7,summer,184,KC10,0.1450523572663466,0.007671372499316931,0.09950515752037366,1.3735581636428833,0.30462153255939484,0.09153796235720317,0,3.6701063315073648
2020-08-07,8,summer,220,KC10,0.04620963210860888,0.10894183441996574,0.03911435790359974,0.5248987227678299,0.2081585427125295,0.43827177087465924,0.15034482007225355,1.6838595867156982
2020-09-03,9,summer,247,KC10,0.03404393823196491,0.08421389882763226,0.17205520967642465,0.48655179142951965,0.14542708297570547,0.26930296669403714,0,0.33043081561724347
2020-10-01,10,autumn,275,KC10,0.018509921462585528,0.06544861507912476,0.13968437785903612,0.5563109517097473,0.31830867131551105,0.2796751409769058,0,0.4870014389355977
2019-05-13,5,spring,133,QCS01,0.4773370573918025,0.01077321891595299,0.10670358563462894,1.399028976758321,0.0323917333347102,0.05244740362589558,0,10.0787140528361
2019-06-09,6,spring,160,QCS01,0.043434531117479004,0.22572577248016992,0.1604153315226237,0.42603136599063873,0.2174545998374621,0,0.1122656799852848,1.6016422311464946
2019-07-07,7,summer,188,QCS01,0.1127068152030309,0.512473593155543,0.08422144005695979,0.8161517182985941,0.5203145941098531,0,0.15037530039747557,2.5625603596369424
2019-08-06,8,summer,218,QCS01,0.16201735536257425,0.9148089786370596,0.4354962209860484,0.8604871233304342,0.5801470925410589,0,0.1153567290554444,2.146093964576721
2019-08-31,8,summer,243,QCS01,0.050211689745386444,0.7145890494187673,0.33122050762176514,1.3239855964978535,0.6657179395357767,1.2233699957529705,0.5176602502663931,0
2019-10-05,10,autumn,278,QCS01,0.03866681673874458,0.40017904341220856,0.11882825568318367,0.4612821737925212,0.16978881259759268,0.6177540024121603,0.12556781123081842,0
2020-05-01,5,spring,122,QCS01,8.23453941848129e-4,0.004517632711213082,0.04767069344719251,0.5898001541694006,0.3075496703386307,0.7816409468650818,0,3.305772066116333
2020-06-08,6,spring,160,QCS01,0.04196992330253124,0.096441101282835,0.15168951203425726,0.572084829211235,0.20839735120534897,0.24710954229036966,0,1.048338145017624
2020-07-05,7,summer,187,QCS01,0.12135732049743335,0.002481723427384471,0.24547162900368372,0.7779810130596161,0.225456140935421,0.4993842343489329,0.0463868323713541,2.070090194543203
2020-09-04,9,summer,248,QCS01,0.23744395871957144,0.41866770883401233,0.35293719669183093,0.4851827571789424,0.1429337883989016,0.3542034824689229,0.18338472520311674,0
2020-10-02,10,autumn,276,QCS01,0.023134615272283554,0.07039380570252736,0.09979138771692912,0.2202131673693657,0.12919227654735246,0.23554605493942896,0,0.03742385360722741
2019-05-09,5,spring,129,QU39,0.09845486469566822,0.07617547238866489,0.4006275733311971,1.0724159280459087,0.2834467515349388,0.06115978707869848,0.06543245709811647,1.7675368189811707
2019-06-04,6,spring,155,QU39,0.22211159393191338,0.11180548369884491,1.3049572904904683,0.69702911376953125,2.119630613985161e-4,0.263349786400795,0,0.15998064974943796
2019-07-09,7,summer,190,QU39,0.38174742956956226,0.0526345856487751,0.245320163667202,0.5487734973430634,0.1081732598443826,0.05395434812332193,0.03996670121947924,0
2019-08-07,8,summer,219,QU39,1.6770887573560078,0.04153524277110895,0.7201981544494629,0.862057089805603,0.13955341652035713,0.0020443092410763106,0.007711408659815788,0
2019-08-29,8,summer,241,QU39,0.23066131273905435,0.038987169663111367,0.3862812916437785,0.7052202224731445,0.09406108781695366,0.14039762069781622,0.08565443195402622,0
2019-10-09,10,autumn,282,QU39,0.30150579164425534,0.03812704235315323,0.25171492000420886,0.5038900375366211,0.0906007041533788,0.14128229146202406,0.07739339955151081,0
2020-04-29,4,spring,120,QU39,0.0419736181696256,0.0010985177311037357,0.07589907012879848,0.25761402149995166,0.20203771938880286,0.5748131424188614,0,1.2235804597536724
2020-06-04,6,spring,156,QU39,0.044137077095607914,0.06743166036903858,0.18057215213775635,0.9948807855447134,0.23429914812246957,0.1776024873058001,0.08511753628651302,0
2020-07-09,7,summer,191,QU39,0.020078292737404507,0.03643737422923247,0.08573306600252788,0.4906346748272578,0.08798958982030551,0.0764688750108083,0.07864868889252345,0
2020-08-04,8,summer,217,QU39,0.3336113045612971,0.04184995777904987,0.2028049776951472,0.29825271169344586,0.07041336596012115,0.04905219189822674,0.04430861258879304,0
2020-09-01,9,summer,245,QU39,0.05374086524049441,0.07701391354203224,0.3226956029733022,0.588978131612142,0.15459207197030386,0.35800206164518994,0.09961324806014697,0.42377805709838867
2020-10-08,10,autumn,282,QU39,0.03875766911854347,0.06687371494869392,0.18043464918931326,0.1996589551369349,0.09248826156059901,0.10887811581293742,0.09453224763274193,0
