action,event_pk,rn,is_replicate,date,work_area,organization,survey,sampling_bout,site_id,project_specific_id,hakai_id,source,lat,long,gather_lat,gather_long,collection_method,line_out_depth,pressure_transducer_depth,filtered,filter_type,volume,installed,collected,preserved,analyzed,lab_technician,nh4_,no2_no3_um,no2_no3_ugl,no2_no3_units,tp,tdp,tn,tdn,srp,po4,sio2,po4pfilt,no3nfilt,po4punfl,no3nunfl,nh4nunfl,nh4__flag,no2_no3_flag,tp_flag,tdp_flag,tn_flag,tdn_flag,srp_flag,po4_flag,sio2_flag,po4pfilt_flag,no3nfilt_flag,po4punfl_flag,no3nunfl_flag,nh4nunfl_flag,analyzing_lab,row_flag,metadata_qc_flag,quality_level,comments,quality_log
,365745,1,,2018-01-22,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT3739,M,50.0307000000001,-125.0992,50.03019548,-125.1003375,,0,,,0.45nm,13,,2018-01-22T18:29:51.000Z,2018-01-22T21:01:47.000Z,2018-05-25T07:00:00.000Z,rachel.walker,,27.1778963949282,,uM,,,,,,2.39746196285495,54.279018724674,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,365745,1,,2018-01-22,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT3740,M,50.0307000000001,-125.0992,50.03019548,-125.1003375,,5,4.3721121,,0.45nm,13,,2018-01-22T18:29:51.000Z,2018-01-22T21:01:47.000Z,2018-05-25T07:00:00.000Z,rachel.walker,,27.4084909022507,,uM,,,,,,2.42929391719247,53.8403090736743,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,365745,1,,2018-01-22,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT3741,M,50.0307000000001,-125.0992,50.03019548,-125.1003375,,10,9.2439443,,0.45nm,13,,2018-01-22T18:29:51.000Z,2018-01-22T21:01:47.000Z,2018-05-16T07:00:00.000Z,rachel.walker,,27.955717216235,,uM,,,,,,2.41468133260266,54.1843096802224,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,365745,1,,2018-01-22,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT3742,M,50.0307000000001,-125.0992,50.03019548,-125.1003375,,20,18.9089779,,0.45nm,13,,2018-01-22T18:29:51.000Z,2018-01-22T21:01:47.000Z,2018-05-16T07:00:00.000Z,rachel.walker,,28.1455292891626,,uM,,,,,,2.45416210134818,54.4265811347337,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,365745,1,,2018-01-22,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT3743,M,50.0307000000001,-125.0992,50.03019548,-125.1003375,,30,28.4861213,,0.45nm,13,,2018-01-22T18:29:51.000Z,2018-01-22T21:01:47.000Z,2018-05-16T07:00:00.000Z,rachel.walker,,28.1271431989391,,uM,,,,,,2.46025231487847,54.3240037207124,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,365745,1,,2018-01-22,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT3744,M,50.0307000000001,-125.0992,50.03019548,-125.1003375,,40,38.2266638,,0.45nm,13,,2018-01-22T18:29:51.000Z,2018-01-22T21:01:47.000Z,2018-05-16T07:00:00.000Z,rachel.walker,,28.3623727517786,,uM,,,,,,2.48126514432666,53.4415422101074,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,365745,1,,2018-01-22,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT3745,M,50.0307000000001,-125.0992,50.03019548,-125.1003375,,50,48.2957705,,0.45nm,13,,2018-01-22T18:29:51.000Z,2018-01-22T21:01:47.000Z,2018-05-16T07:00:00.000Z,rachel.walker,,28.2253870242786,,uM,,,,,,2.45881986410128,54.2457820448793,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,365745,1,,2018-01-22,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT3746,M,50.0307000000001,-125.0992,50.03019548,-125.1003375,,75,73.6020309,,0.45nm,13,,2018-01-22T18:29:51.000Z,2018-01-22T21:01:47.000Z,2018-05-16T07:00:00.000Z,rachel.walker,,28.49272429212,,uM,,,,,,2.47042906364201,51.2536150261635,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,365745,1,,2018-01-22,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT3747,M,50.0307000000001,-125.0992,50.03019548,-125.1003375,,100,99.4665819,,0.45nm,13,,2018-01-22T18:29:51.000Z,2018-01-22T21:01:47.000Z,2018-05-16T07:00:00.000Z,rachel.walker,,28.3596998532032,,uM,,,,,,2.47914448551954,53.8852376767743,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,365744,1,,2018-01-22,QUADRA,HAKAI,QOMA1,2,QU39,,QNUT3790,M,50.0307000000001,-125.0992,50.03103304,-125.10092386,,150,146.6630815,,0.45nm,13,,2018-01-22T17:54:43.000Z,2018-01-22T20:26:40.000Z,2018-05-16T07:00:00.000Z,rachel.walker,,29.4911542591415,,uM,,,,,,2.64059550040615,56.4825778327122,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,365744,1,,2018-01-22,QUADRA,HAKAI,QOMA1,2,QU39,,QNUT3791,M,50.0307000000001,-125.0992,50.03103304,-125.10092386,,200,196.0295516,,0.45nm,13,,2018-01-22T17:54:43.000Z,2018-01-22T20:26:40.000Z,2018-05-16T07:00:00.000Z,rachel.walker,,29.4319426424005,,uM,,,,,,2.63756359692151,55.1079395502993,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,365744,1,,2018-01-22,QUADRA,HAKAI,QOMA1,2,QU39,,QNUT3738,M,50.0307000000001,-125.0992,50.03103304,-125.10092386,,260,256.9826812,,0.45nm,13,,2018-01-22T17:54:43.000Z,2018-01-22T20:26:40.000Z,2018-05-16T07:00:00.000Z,rachel.walker,,29.2785725355078,,uM,,,,,,2.63648687795319,57.6418243613192,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367267,1,,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3770,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,0,,,0.45nm,13,,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,2018-05-16T07:00:00.000Z,brianna.knowles;isabelle.desmarais,,27.3869834236053,,uM,,,,,,2.34314757650986,51.3010504682687,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367267,1,,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3771,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,5,4.2411496,,0.45nm,13,,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,2018-05-16T07:00:00.000Z,brianna.knowles;isabelle.desmarais,,27.4304291574359,,uM,,,,,,2.35663015540528,52.5755692944356,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367267,1,,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3772,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,10,,,0.45nm,13,,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,2018-05-16T07:00:00.000Z,brianna.knowles;isabelle.desmarais,,27.4448128609224,,uM,,,,,,2.35080793194947,49.9161609181383,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367267,1,,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3773,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,20,,,0.45nm,13,,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,2018-05-16T07:00:00.000Z,brianna.knowles;isabelle.desmarais,,27.5894709589325,,uM,,,,,,2.36624775143854,51.3503232793606,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367267,1,,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3774,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,30,28.2411435,,0.45nm,13,,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,2018-05-16T07:00:00.000Z,brianna.knowles;isabelle.desmarais,,22.0407291773231,,uM,,,,,,,36.9748537471546,,,,,,,SVC,,,,,,MV,SVC,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Tube cracked; ran out of sample for PO4; NO3 + Si OK??????.  Results uploaded by RP.
,367267,1,,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3775,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,40,,,0.45nm,13,,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,2018-05-16T07:00:00.000Z,brianna.knowles;isabelle.desmarais,,28.2140547692769,,uM,,,,,,2.46077068396028,52.7289361139388,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367267,1,,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3776,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,50,,,0.45nm,13,,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,2018-05-16T07:00:00.000Z,brianna.knowles;isabelle.desmarais,,28.2753317880465,,uM,,,,,,2.47530993025,53.0171331945901,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367267,1,,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3777,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,75,,,0.45nm,13,,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,2018-05-16T07:00:00.000Z,brianna.knowles;isabelle.desmarais,,28.6657497774489,,uM,,,,,,2.51517217017065,53.519794197502,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367267,1,,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3778,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,,100,95.8244001,,0.45nm,13,,2018-01-31T18:00:19.000Z,2018-01-31T18:21:57.000Z,2018-05-16T07:00:00.000Z,brianna.knowles;isabelle.desmarais,,29.3109954847533,,uM,,,,,,2.61665779406171,55.6164022864283,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367266,1,,2018-01-31,QUADRA,HAKAI,QOMA5,2,QU39,,QNUT3779,M,50.0307000000001,-125.0992,50.03100797,-125.0982037,,150,,,0.45nm,13,,2018-01-31T17:18:09.000Z,2018-01-31T18:54:38.000Z,2018-05-16T07:00:00.000Z,brianna.knowles;isabelle.desmarais,,29.4054697364497,,uM,,,,,,2.58803876002626,54.1100703172028,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367266,1,,2018-01-31,QUADRA,HAKAI,QOMA5,2,QU39,,QNUT3780,M,50.0307000000001,-125.0992,50.03100797,-125.0982037,,200,,,0.45nm,13,,2018-01-31T17:18:09.000Z,2018-01-31T18:54:38.000Z,2018-05-16T07:00:00.000Z,brianna.knowles;isabelle.desmarais,,29.3723726524831,,uM,,,,,,2.62992463319305,56.3525698171778,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367266,1,,2018-01-31,QUADRA,HAKAI,QOMA5,2,QU39,,QNUT3781,M,50.0307000000001,-125.0992,50.03100797,-125.0982037,,260,255.8852299,,0.45nm,13,,2018-01-31T17:18:09.000Z,2018-01-31T18:54:38.000Z,2018-05-16T07:00:00.000Z,brianna.knowles;isabelle.desmarais,,29.1368422677881,,uM,,,,,,2.61673137324775,56.0685886641616,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367361,1,,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,,QNUT3784,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,0,,,0.45nm,13,,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,2018-05-24T07:00:00.000Z,rachel.walker;isabelle.desmarais,,27.073654275392,,uM,,,,,,2.38452769872988,50.683124253603,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367361,1,,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,,QNUT3785,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,5,5.2940733,,0.45nm,13,,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,2018-05-24T07:00:00.000Z,rachel.walker;isabelle.desmarais,,27.3860798293309,,uM,,,,,,2.34761393216157,49.7727146531851,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367361,1,,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,,QNUT3786,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,10,8.9732879,,0.45nm,13,,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,2018-05-24T07:00:00.000Z,rachel.walker;isabelle.desmarais,,27.4528656064944,,uM,,,,,,2.35903345430899,49.78248923408,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367361,1,,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,,QNUT3787,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,20,18.5718928,,0.45nm,13,,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,2018-05-24T07:00:00.000Z,rachel.walker;isabelle.desmarais,,27.7280738888515,,uM,,,,,,2.36482611921912,49.7600752675929,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367361,1,,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,,QNUT3792,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,30,28.7592465,,0.45nm,13,,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,2018-05-24T07:00:00.000Z,rachel.walker;isabelle.desmarais,,28.226558277522,,uM,,,,,,2.43797229004472,52.2284693835394,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367361,1,,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,,QNUT3793,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,40,38.6698872,,0.45nm,13,,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,2018-05-24T07:00:00.000Z,rachel.walker;isabelle.desmarais,,28.2821967667734,,uM,,,,,,2.49372919009071,52.5416355064153,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367361,1,,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,,QNUT3794,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,50,48.3092091,,0.45nm,13,,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,2018-05-24T07:00:00.000Z,rachel.walker;isabelle.desmarais,,28.420142437079,,uM,,,,,,2.54612199116034,54.0548423521137,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367361,1,,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,,QNUT3795,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,75,73.1095973,,0.45nm,13,,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,2018-05-24T07:00:00.000Z,rachel.walker;isabelle.desmarais,,28.5837963432909,,uM,,,,,,2.53337911523606,54.3817732485262,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367361,1,,2018-02-06,QUADRA,HAKAI,QOMA4,3,QU39,,QNUT3796,M,50.0307000000001,-125.0992,50.02984423,-125.09842599,,100,99.244603,,0.45nm,13,,2018-02-06T18:21:49.000Z,2018-02-06T19:00:31.000Z,2018-05-24T07:00:00.000Z,rachel.walker;isabelle.desmarais,,29.2669177482889,,uM,,,,,,2.63736275617358,54.6068394478718,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367360,1,,2018-02-06,QUADRA,HAKAI,QOMA4,2,QU39,,QNUT3797,M,50.0307000000001,-125.0992,,,,150,146.9460104,,0.45nm,13,,2018-02-06T17:52:49.000Z,2018-02-06T18:53:42.000Z,2018-05-24T07:00:00.000Z,rachel.walker;isabelle.desmarais,,29.2030341785637,,uM,,,,,,2.57240143568178,54.0870080274533,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367360,1,,2018-02-06,QUADRA,HAKAI,QOMA4,2,QU39,,QNUT3798,M,50.0307000000001,-125.0992,,,,200,196.2191686,,0.45nm,13,,2018-02-06T17:52:49.000Z,2018-02-06T18:53:42.000Z,2018-05-24T07:00:00.000Z,rachel.walker;isabelle.desmarais,,29.157608677493,,uM,,,,,,2.58280010693051,50.2030333799148,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,367360,1,,2018-02-06,QUADRA,HAKAI,QOMA4,2,QU39,,QNUT3799,M,50.0307000000001,-125.0992,,,,260,257.9151489,,0.45nm,13,,2018-02-06T17:52:49.000Z,2018-02-06T18:53:42.000Z,2018-05-24T07:00:00.000Z,rachel.walker;isabelle.desmarais,,29.1000824571159,,uM,,,,,,2.63267717248766,52.7988995171296,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,368586,1,,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3803,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,0,,,0.45nm,13,,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,2018-05-24T07:00:00.000Z,brianna.knowles,,26.7468767289945,,uM,,,,,,2.34834184578505,56.3195749555663,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,368586,1,,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3804,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,5,4.432901,,0.45nm,13,,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,2018-05-24T07:00:00.000Z,brianna.knowles,,26.9488240622157,,uM,,,,,,2.33735420175767,53.9074541479077,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,368586,1,,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3805,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,10,,,0.45nm,13,,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,2018-05-24T07:00:00.000Z,brianna.knowles,,27.455256006363,,uM,,,,,,2.43044428030796,54.7948040557859,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,368586,1,,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3806,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,20,,,0.45nm,13,,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,2018-05-24T07:00:00.000Z,brianna.knowles,,27.9556613293094,,uM,,,,,,2.49676601896334,57.8116480129285,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,368586,1,,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3807,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,30,29.1061792,,0.45nm,13,,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,2018-05-24T07:00:00.000Z,brianna.knowles,,28.2606155090732,,uM,,,,,,2.53731342647479,58.5614407025913,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,368586,1,,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3808,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,40,,,0.45nm,13,,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,2018-05-24T07:00:00.000Z,brianna.knowles,,28.3985228506111,,uM,,,,,,2.54912719119382,58.5763463016702,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,368586,1,,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3809,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,50,,,0.45nm,13,,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,2018-05-24T07:00:00.000Z,brianna.knowles,,28.360554008867,,uM,,,,,,2.54164970027068,57.0845530529944,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,368586,1,,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3810,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,75,,,0.45nm,13,,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,2018-05-24T07:00:00.000Z,brianna.knowles,,28.7688768456938,,uM,,,,,,2.52028378324014,56.3305639655466,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,368586,1,,2018-02-13,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3811,M,50.0307000000001,-125.0992,50.02969509,-125.09819137,,100,98.526682,,0.45nm,13,,2018-02-13T19:18:31.000Z,2018-02-13T21:17:33.000Z,2018-05-24T07:00:00.000Z,brianna.knowles,,28.7304828971233,,uM,,,,,,2.54398778192663,51.3132296599125,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,368585,1,,2018-02-13,QUADRA,HAKAI,QOMA5,2,QU39,,QNUT3800,M,50.0307000000001,-125.0992,50.03025861,-125.09817854,,150,,,0.45nm,13,,2018-02-13T18:49:55.000Z,2018-02-13T21:10:00.000Z,2018-05-24T07:00:00.000Z,brianna.knowles,,28.6359628896971,,uM,,,,,,2.52506048174169,51.3311983926685,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,368585,1,,2018-02-13,QUADRA,HAKAI,QOMA5,2,QU39,,QNUT3801,M,50.0307000000001,-125.0992,50.03025861,-125.09817854,,200,,,0.45nm,13,,2018-02-13T18:49:55.000Z,2018-02-13T21:10:00.000Z,2018-05-24T07:00:00.000Z,brianna.knowles,,28.6489077181743,,uM,,,,,,2.51406534054036,54.3286141371797,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,368585,1,,2018-02-13,QUADRA,HAKAI,QOMA5,2,QU39,,QNUT3802,M,50.0307000000001,-125.0992,50.03025861,-125.09817854,,260,257.751218,,0.45nm,13,,2018-02-13T18:49:55.000Z,2018-02-13T21:10:00.000Z,2018-05-24T07:00:00.000Z,brianna.knowles,,28.6915820329307,,uM,,,,,,2.5871739768226,55.8055435625935,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,Results,,Technicianmr,,1: metadata QC'd by CM (drop; survey; site; date)2: Results uploaded by RP.
,368692,1,,2018-02-19,CALVERT,HAKAI,FZH,4,KC10,,NUT9685,M,51.6505000000001,-127.9516,,,,0,,,0.45nm,13,,2018-02-19T20:08:33.000Z,2018-02-19T23:06:40.000Z,2018-05-29T07:00:00.000Z,bryn.fedje;Ang,,19.4852076250634,,uM,,,,,,1.59558406314642,35.0774118401877,,,,,,,,,,,,,,,,,,,,UBC,Results,,Technicianm,,1: Event metadata QCd by LQ.2: Metadata QC'd by EM3: Results uploaded by RP.
