action,event_pk,rn,is_replicate,date,work_area,organization,project,survey,sampling_bout,site_id,project_specific_id,hakai_id,source,lat,long,gather_lat,gather_long,collection_method,line_out_depth,pressure_transducer_depth,filtered,filter_type,volume,installed,collected,preserved,analyzed,lab_technician,nh4_,no2_no3_um,no2_no3_ugl,no2_no3_units,tp,tdp,tn,tdn,srp,po4,sio2,po4pfilt,no3nfilt,po4punfl,no3nunfl,nh4nunfl,nh4__flag,no2_no3_flag,tp_flag,tdp_flag,tn_flag,tdn_flag,srp_flag,po4_flag,sio2_flag,po4pfilt_flag,no3nfilt_flag,po4punfl_flag,no3nunfl_flag,nh4nunfl_flag,analyzing_lab,row_flag,metadata_qc_flag,quality_level,comments,quality_log
,521370,1,,2019-06-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10951,M,51.6505000000001,-127.9516,,,,50,50.210789,,0.45nm,13,,2019-06-10T15:34:10.000Z,2019-06-10T20:16:04.000Z,2019-10-25T07:00:00.000Z,bryn.fedje;eva.jordison,,23.595240187199458,,uM,,,,,,1.882902220005074,40.62750675259703,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event metadata QCd by EJ2: Nutrient metadata QCd by BF
,521372,1,,2019-06-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,,NUT10952,M,51.6505000000001,-127.9516,51.650391,-127.951448,,100,96.8311564,,0.45nm,13,,2019-06-10T15:58:29.000Z,2019-06-10T20:36:14.000Z,2019-10-25T07:00:00.000Z,bryn.fedje;eva.jordison,,25.320984100839205,,uM,,,,,,2.002993439092171,41.363482943595095,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event metadata QCd by EJ2: Nutrient metadata QCd by BF.   100m niskin did not trigger on the first drop
,521370,1,,2019-06-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10953,M,51.6505000000001,-127.9516,,,,200,196.3657243,,0.45nm,13,,2019-06-10T15:34:10.000Z,2019-06-10T20:16:04.000Z,2019-10-25T07:00:00.000Z,bryn.fedje;eva.jordison,,28.33351479005686,,uM,,,,,,2.1526025106674798,46.606493006900635,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event metadata QCd by EJ2: Nutrient metadata QCd by BF
,521370,1,,2019-06-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10954,M,51.6505000000001,-127.9516,,,,325,,,0.45nm,13,,2019-06-10T15:34:10.000Z,2019-06-10T20:16:04.000Z,2019-10-25T07:00:00.000Z,bryn.fedje;eva.jordison,,30.148352168697837,,uM,,,,,,2.2460263415750332,51.000888500040745,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event metadata QCd by EJ2: Nutrient metadata QCd by BF
,524311,1,,2019-07-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11012,M,51.6505000000001,-127.9516,51.65065,-127.952055,,0,,,0.45nm,13,,2019-07-10T20:55:03.000Z,2019-07-10T22:51:19.000Z,2019-10-29T07:00:00.000Z,chris.mackenzie;eva.jordison;isabelle.desmarais,,0.1033536633964375,,uM,,,,,,0.007666005857228371,0,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event Metadata QCd by EJ
,524311,2,,2019-07-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11035,M,51.6505000000001,-127.9516,51.65065,-127.952055,,0,,,0.45nm,13,,2019-07-10T20:55:03.000Z,2019-07-10T22:51:19.000Z,2019-10-29T07:00:00.000Z,chris.mackenzie;eva.jordison;isabelle.desmarais,,0.11520800029779282,,uM,,,,,,0,0,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event Metadata QCd by EJ
,524311,3,,2019-07-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11036,M,51.6505000000001,-127.9516,51.65065,-127.952055,,0,,,0.45nm,13,,2019-07-10T20:55:03.000Z,2019-07-10T22:51:19.000Z,2019-10-29T07:00:00.000Z,chris.mackenzie;eva.jordison;isabelle.desmarais,,0.10729570242562203,,uM,,,,,,0.002211235761541039,0,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event Metadata QCd by EJ
,524311,1,,2019-07-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11013,M,51.6505000000001,-127.9516,51.65065,-127.952055,,5,5.614761,,0.45nm,13,,2019-07-10T20:55:03.000Z,2019-07-10T22:51:19.000Z,2019-10-29T07:00:00.000Z,chris.mackenzie;eva.jordison;isabelle.desmarais,,0.08138994977049027,,uM,,,,,,0.06396149006606103,0.31864911952203834,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event Metadata QCd by EJ
,524311,1,,2019-07-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11014,M,51.6505000000001,-127.9516,51.65065,-127.952055,,10,10.0780079,,0.45nm,13,,2019-07-10T20:55:03.000Z,2019-07-10T22:51:19.000Z,2019-10-29T07:00:00.000Z,chris.mackenzie;eva.jordison;isabelle.desmarais,,3.455030584065677,,uM,,,,,,0.5586159135735361,11.321963978957385,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event Metadata QCd by EJ
,524311,1,,2019-07-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11015,M,51.6505000000001,-127.9516,51.65065,-127.952055,,20,19.8713445,,0.45nm,13,,2019-07-10T20:55:03.000Z,2019-07-10T22:51:19.000Z,2019-10-29T07:00:00.000Z,chris.mackenzie;eva.jordison;isabelle.desmarais,,15.814643921830127,,uM,,,,,,1.4348907490970657,27.443327546697816,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event Metadata QCd by EJ
,524311,1,,2019-07-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11016,M,51.6505000000001,-127.9516,51.65065,-127.952055,,30,29.6286762,,0.45nm,13,,2019-07-10T20:55:03.000Z,2019-07-10T22:51:19.000Z,2019-10-29T07:00:00.000Z,chris.mackenzie;eva.jordison;isabelle.desmarais,,21.18547592630231,,uM,,,,,,1.768481680663956,35.6664488081846,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event Metadata QCd by EJ
,524311,1,,2019-07-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11017,M,51.6505000000001,-127.9516,51.65065,-127.952055,,50,49.7486958,,0.45nm,13,,2019-07-10T20:55:03.000Z,2019-07-10T22:51:19.000Z,2019-10-29T07:00:00.000Z,chris.mackenzie;eva.jordison;isabelle.desmarais,,25.300941624872827,,uM,,,,,,2.068047696796697,43.8499182307507,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event Metadata QCd by EJ
,524311,1,,2019-07-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11018,M,51.6505000000001,-127.9516,51.65065,-127.952055,,100,97.3615781,,0.45nm,13,,2019-07-10T20:55:03.000Z,2019-07-10T22:51:19.000Z,2019-10-29T07:00:00.000Z,chris.mackenzie;eva.jordison;isabelle.desmarais,,27.50217135445345,,uM,,,,,,2.2167178446445814,46.22066907222213,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event Metadata QCd by EJ
,524311,1,,2019-07-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11019,M,51.6505000000001,-127.9516,51.65065,-127.952055,,200,,,0.45nm,13,,2019-07-10T20:55:03.000Z,2019-07-10T22:51:19.000Z,2019-10-29T07:00:00.000Z,chris.mackenzie;eva.jordison;isabelle.desmarais,,29.56928940695811,,uM,,,,,,2.163587582536771,52.873798799194965,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event Metadata QCd by EJ
,524311,1,,2019-07-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11020,M,51.6505000000001,-127.9516,51.65065,-127.952055,,325,311.7995672,,0.45nm,13,,2019-07-10T20:55:03.000Z,2019-07-10T22:51:19.000Z,2019-10-29T07:00:00.000Z,chris.mackenzie;eva.jordison;isabelle.desmarais,,30.57538252555928,,uM,,,,,,2.4071102737448107,57.12636549516461,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event Metadata QCd by EJ
,1059112,1,,2019-08-03,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11045,M,51.6505000000001,-127.9516,51.650765,-127.950801,,0,,,0.45nm,13,,2019-08-03T16:12:54.000Z,2019-08-03T19:48:37.000Z,2019-11-18T08:00:00.000Z,bryn.fedje;chris.osullivan,,4.538150249563741,,uM,,,,,,0.5193500153389423,12.072142013840917,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event Metadata QC'd by CO2: Nutrient QCd by cm
,1059112,2,,2019-08-03,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11046,M,51.6505000000001,-127.9516,51.650765,-127.950801,,0,,,0.45nm,13,,2019-08-03T16:12:54.000Z,2019-08-03T19:48:37.000Z,2019-11-18T08:00:00.000Z,bryn.fedje;chris.osullivan,,4.547368990586126,,uM,,,,,,0.4953061354605817,12.071919432929544,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event Metadata QC'd by CO2: Nutrient QCd by cm
,1059112,3,,2019-08-03,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11047,M,51.6505000000001,-127.9516,51.650765,-127.950801,,0,,,0.45nm,13,,2019-08-03T16:12:54.000Z,2019-08-03T19:48:37.000Z,2019-11-18T08:00:00.000Z,bryn.fedje;chris.osullivan,,4.464926483920485,,uM,,,,,,0.5275078108907048,12.068133418242919,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event Metadata QC'd by CO2: Nutrient QCd by cm
,1059112,1,,2019-08-03,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11048,M,51.6505000000001,-127.9516,51.650765,-127.950801,,5,5.5430193,,0.45nm,13,,2019-08-03T16:12:54.000Z,2019-08-03T19:48:37.000Z,2019-11-18T08:00:00.000Z,bryn.fedje;chris.osullivan,,8.30635787914334,,uM,,,,,,0.8397515930208546,17.673910524263427,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event Metadata QC'd by CO2: Nutrient QCd by cm
,1059112,1,,2019-08-03,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,CM075,M,51.6505000000001,-127.9516,51.650765,-127.950801,,10,10.881053,,0.45nm,13,,2019-08-03T16:12:54.000Z,2019-08-03T19:48:37.000Z,,bryn.fedje;chris.osullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Available,,Technicianm,,1: Event Metadata QC'd by CO2: Nutrient QCd by cm3: missed one of the 10m triplicates
,1059112,2,,2019-08-03,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11049,M,51.6505000000001,-127.9516,51.650765,-127.950801,,10,10.881053,,0.45nm,13,,2019-08-03T16:12:54.000Z,2019-08-03T19:48:37.000Z,2019-11-18T08:00:00.000Z,bryn.fedje;chris.osullivan,,12.015568344893163,,uM,,,,,,1.1657303472322127,22.34305713195614,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event Metadata QC'd by CO2: Nutrient QCd by cm
,1059112,3,,2019-08-03,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11051,M,51.6505000000001,-127.9516,51.650765,-127.950801,,10,10.881053,,0.45nm,13,,2019-08-03T16:12:54.000Z,2019-08-03T19:48:37.000Z,2019-11-18T08:00:00.000Z,bryn.fedje;chris.osullivan,,12.074213981319181,,uM,,,,,,1.1658932874357328,22.414474500573313,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event Metadata QC'd by CO2: Nutrient QCd by cm
,1059112,1,,2019-08-03,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11052,M,51.6505000000001,-127.9516,51.650765,-127.950801,,20,19.8320422,,0.45nm,13,,2019-08-03T16:12:54.000Z,2019-08-03T19:48:37.000Z,2019-11-18T08:00:00.000Z,bryn.fedje;chris.osullivan,,14.371913898267579,,uM,,,,,,1.3579470592570073,25.282621131886835,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event Metadata QC'd by CO2: Nutrient QCd by cm
,1059112,1,,2019-08-03,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11053,M,51.6505000000001,-127.9516,51.650765,-127.950801,,30,,,0.45nm,13,,2019-08-03T16:12:54.000Z,2019-08-03T19:48:37.000Z,2019-11-18T08:00:00.000Z,bryn.fedje;chris.osullivan,,18.95846461082656,,uM,,,,,,1.6362495221990485,29.00635372783441,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event Metadata QC'd by CO2: Nutrient QCd by cm
,1059112,1,,2019-08-03,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11054,M,51.6505000000001,-127.9516,51.650765,-127.950801,,50,49.0578413,,0.45nm,13,,2019-08-03T16:12:54.000Z,2019-08-03T19:48:37.000Z,2019-11-18T08:00:00.000Z,bryn.fedje;chris.osullivan,,23.254415490494885,,uM,,,,,,1.9346218356728595,38.366601457663506,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event Metadata QC'd by CO2: Nutrient QCd by cm
,1059112,2,,2019-08-03,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11055,M,51.6505000000001,-127.9516,51.650765,-127.950801,,50,49.0578413,,0.45nm,13,,2019-08-03T16:12:54.000Z,2019-08-03T19:48:37.000Z,2019-11-18T08:00:00.000Z,bryn.fedje;chris.osullivan,,23.146033027556914,,uM,,,,,,1.9332301862133512,38.12243596536219,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event Metadata QC'd by CO2: Nutrient QCd by cm
,1059112,3,,2019-08-03,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11056,M,51.6505000000001,-127.9516,51.650765,-127.950801,,50,49.0578413,,0.45nm,13,,2019-08-03T16:12:54.000Z,2019-08-03T19:48:37.000Z,2019-11-18T08:00:00.000Z,bryn.fedje;chris.osullivan,,23.117118323980648,,uM,,,,,,1.9273580170215254,37.44666324104029,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event Metadata QC'd by CO2: Nutrient QCd by cm
,1059112,1,,2019-08-03,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11057,M,51.6505000000001,-127.9516,51.650765,-127.950801,,100,,,0.45nm,13,,2019-08-03T16:12:54.000Z,2019-08-03T19:48:37.000Z,2019-11-18T08:00:00.000Z,bryn.fedje;chris.osullivan,,28.648891484108606,,uM,,,,,,2.247810264868853,47.94779413921288,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event Metadata QC'd by CO2: Nutrient QCd by cm
,1059112,1,,2019-08-03,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11058,M,51.6505000000001,-127.9516,51.650765,-127.950801,,200,,,0.45nm,13,,2019-08-03T16:12:54.000Z,2019-08-03T19:48:37.000Z,2019-11-18T08:00:00.000Z,bryn.fedje;chris.osullivan,,30.17558051941852,,uM,,,,,,2.420373767122112,52.29351755850913,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event Metadata QC'd by CO2: Nutrient QCd by cm
,1059112,2,,2019-08-03,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11059,M,51.6505000000001,-127.9516,51.650765,-127.950801,,200,,,0.45nm,13,,2019-08-03T16:12:54.000Z,2019-08-03T19:48:37.000Z,2019-11-18T08:00:00.000Z,bryn.fedje;chris.osullivan,,30.111849898111604,,uM,,,,,,2.4098177158075567,52.830511735695296,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event Metadata QC'd by CO2: Nutrient QCd by cm
,1059112,3,,2019-08-03,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11060,M,51.6505000000001,-127.9516,51.650765,-127.950801,,200,,,0.45nm,13,,2019-08-03T16:12:54.000Z,2019-08-03T19:48:37.000Z,2019-11-18T08:00:00.000Z,bryn.fedje;chris.osullivan,,30.275010427838993,,uM,,,,,,2.3697260652851706,52.92620352407914,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event Metadata QC'd by CO2: Nutrient QCd by cm
,1059112,1,,2019-08-03,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11061,M,51.6505000000001,-127.9516,51.650765,-127.950801,,325,,,0.45nm,13,,2019-08-03T16:12:54.000Z,2019-08-03T19:48:37.000Z,2019-11-18T08:00:00.000Z,bryn.fedje;chris.osullivan,,30.859399306443787,,uM,,,,,,2.4161766191927674,55.159823001853404,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event Metadata QC'd by CO2: Nutrient QCd by cm
,1599469,1,,2019-09-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11079,M,51.6505000000001,-127.9516,,,,0,,,0.45nm,13,,2019-09-01T15:49:13.000Z,2019-09-01T22:32:56.000Z,2019-11-22T08:00:00.000Z,bryn.fedje;chris.osullivan;isabelle.desmarais,,4.144286109373761,,uM,,,,,,0.4790771071436827,20.56638711533462,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample Metadata QC'd by CO2: Event metadata QCd by BF
,1599469,2,,2019-09-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11080,M,51.6505000000001,-127.9516,,,,0,,,0.45nm,13,,2019-09-01T15:49:13.000Z,2019-09-01T22:32:56.000Z,2019-11-22T08:00:00.000Z,bryn.fedje;chris.osullivan;isabelle.desmarais,,4.09550190247738,,uM,,,,,,0.4700766532248598,20.57404163078423,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample Metadata QC'd by CO2: Event metadata QCd by BF
,1599469,3,,2019-09-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11081,M,51.6505000000001,-127.9516,,,,0,,,0.45nm,13,,2019-09-01T15:49:13.000Z,2019-09-01T22:32:56.000Z,2019-11-22T08:00:00.000Z,bryn.fedje;chris.osullivan;isabelle.desmarais,,4.110834566846586,,uM,,,,,,0.4589546109041331,20.70207081663987,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample Metadata QC'd by CO2: Event metadata QCd by BF
,1599469,1,,2019-09-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11082,M,51.6505000000001,-127.9516,,,,5,5.7034921,,0.45nm,13,,2019-09-01T15:49:13.000Z,2019-09-01T22:32:56.000Z,2019-11-22T08:00:00.000Z,bryn.fedje;chris.osullivan;isabelle.desmarais,,7.655723721378277,,uM,,,,,,0.8206378322681921,21.214901723220777,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample Metadata QC'd by CO2: Event metadata QCd by BF
,1599469,1,,2019-09-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11083,M,51.6505000000001,-127.9516,,,,10,10.9643662,,0.45nm,13,,2019-09-01T15:49:13.000Z,2019-09-01T22:32:56.000Z,2019-11-22T08:00:00.000Z,bryn.fedje;chris.osullivan;isabelle.desmarais,,10.946545954995356,,uM,,,,,,1.0630769568382679,21.740568837289484,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample Metadata QC'd by CO2: Event metadata QCd by BF
,1599469,2,,2019-09-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11084,M,51.6505000000001,-127.9516,,,,10,10.9643662,,0.45nm,13,,2019-09-01T15:49:13.000Z,2019-09-01T22:32:56.000Z,2019-11-22T08:00:00.000Z,bryn.fedje;chris.osullivan;isabelle.desmarais,,10.914358091547655,,uM,,,,,,1.0760570336678408,21.78099345653102,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample Metadata QC'd by CO2: Event metadata QCd by BF
,1599469,3,,2019-09-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11085,M,51.6505000000001,-127.9516,,,,10,10.9643662,,0.45nm,13,,2019-09-01T15:49:13.000Z,2019-09-01T22:32:56.000Z,2019-11-22T08:00:00.000Z,bryn.fedje;chris.osullivan;isabelle.desmarais,,10.930496787379917,,uM,,,,,,1.0589798242021757,21.795511658061248,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample Metadata QC'd by CO2: Event metadata QCd by BF
,1599469,1,,2019-09-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11086,M,51.6505000000001,-127.9516,,,,20,19.8501763,,0.45nm,13,,2019-09-01T15:49:13.000Z,2019-09-01T22:32:56.000Z,2019-11-22T08:00:00.000Z,bryn.fedje;chris.osullivan;isabelle.desmarais,,12.824023635428288,,uM,,,,,,1.2142189560008365,23.95314370575826,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample Metadata QC'd by CO2: Event metadata QCd by BF
,1599469,1,,2019-09-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11087,M,51.6505000000001,-127.9516,,,,30,29.5458377,,0.45nm,13,,2019-09-01T15:49:13.000Z,2019-09-01T22:32:56.000Z,2019-11-22T08:00:00.000Z,bryn.fedje;chris.osullivan;isabelle.desmarais,,17.790477546993582,,uM,,,,,,1.5567794647156266,30.357891865398642,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample Metadata QC'd by CO2: Event metadata QCd by BF
,1599469,1,,2019-09-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11088,M,51.6505000000001,-127.9516,,,,50,48.9638896,,0.45nm,13,,2019-09-01T15:49:13.000Z,2019-09-01T22:32:56.000Z,2019-11-22T08:00:00.000Z,bryn.fedje;chris.osullivan;isabelle.desmarais,,22.387123584105957,,uM,,,,,,1.8712621938376637,37.356937415935924,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample Metadata QC'd by CO2: Event metadata QCd by BF
,1599469,2,,2019-09-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11089,M,51.6505000000001,-127.9516,,,,50,48.9638896,,0.45nm,13,,2019-09-01T15:49:13.000Z,2019-09-01T22:32:56.000Z,2019-11-22T08:00:00.000Z,bryn.fedje;chris.osullivan;isabelle.desmarais,,22.43034151744399,,uM,,,,,,1.8771935379625881,37.43758925754636,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample Metadata QC'd by CO2: Event metadata QCd by BF
,1599469,3,,2019-09-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11090,M,51.6505000000001,-127.9516,,,,50,48.9638896,,0.45nm,13,,2019-09-01T15:49:13.000Z,2019-09-01T22:32:56.000Z,2019-11-22T08:00:00.000Z,bryn.fedje;chris.osullivan;isabelle.desmarais,,22.411387519539883,,uM,,,,,,1.8600861582292538,37.493322515614,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample Metadata QC'd by CO2: Event metadata QCd by BF
,1599469,1,,2019-09-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11091,M,51.6505000000001,-127.9516,,,,100,96.8267665,,0.45nm,13,,2019-09-01T15:49:13.000Z,2019-09-01T22:32:56.000Z,2019-11-22T08:00:00.000Z,bryn.fedje;chris.osullivan;isabelle.desmarais,,29.05961561684157,,uM,,,,,,2.3437900632223747,50.532976198627786,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample Metadata QC'd by CO2: Event metadata QCd by BF
,1599469,1,,2019-09-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11092,M,51.6505000000001,-127.9516,,,,200,191.6352328,,0.45nm,13,,2019-09-01T15:49:13.000Z,2019-09-01T22:32:56.000Z,2019-11-22T08:00:00.000Z,bryn.fedje;chris.osullivan;isabelle.desmarais,,30.490391073137143,,uM,,,,,,2.4626713997762146,57.06171001727044,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample Metadata QC'd by CO2: Event metadata QCd by BF
,1599469,2,,2019-09-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11093,M,51.6505000000001,-127.9516,,,,200,191.6352328,,0.45nm,13,,2019-09-01T15:49:13.000Z,2019-09-01T22:32:56.000Z,2019-11-22T08:00:00.000Z,bryn.fedje;chris.osullivan;isabelle.desmarais,,30.473405615467932,,uM,,,,,,2.4595632627621673,56.652013570385826,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample Metadata QC'd by CO2: Event metadata QCd by BF
,1599469,3,,2019-09-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11094,M,51.6505000000001,-127.9516,,,,200,191.6352328,,0.45nm,13,,2019-09-01T15:49:13.000Z,2019-09-01T22:32:56.000Z,2019-11-22T08:00:00.000Z,bryn.fedje;chris.osullivan;isabelle.desmarais,,30.438636396501636,,uM,,,,,,2.460461022259728,56.16419672516994,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample Metadata QC'd by CO2: Event metadata QCd by BF
,1599469,1,,2019-09-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11095,M,51.6505000000001,-127.9516,,,,325,308.845242,,0.45nm,13,,2019-09-01T15:49:13.000Z,2019-09-01T22:32:56.000Z,2019-11-22T08:00:00.000Z,bryn.fedje;chris.osullivan;isabelle.desmarais,,30.72689405286122,,uM,,,,,,2.4934024321304222,59.10664611969461,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample Metadata QC'd by CO2: Event metadata QCd by BF
,1639261,1,,2019-10-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11677,M,51.6505000000001,-127.9516,,,,0,,,0.45nm,13,,2019-10-01T18:17:48.000Z,2019-10-01T21:43:01.000Z,2019-11-20T08:00:00.000Z,emma.myers,,15.366418814576297,,uM,,,,,,1.363042601330504,33.47642025768513,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event metadata QC'd by cm2: Nutrient metadata QC'd by EM.
,1639261,2,,2019-10-01,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT11678,M,51.6505000000001,-127.9516,,,,0,,,0.45nm,13,,2019-10-01T18:17:48.000Z,2019-10-01T21:43:01.000Z,2019-11-20T08:00:00.000Z,emma.myers,,15.338068902219296,,uM,,,,,,1.341910117883636,33.326543265576646,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event metadata QC'd by cm2: Nutrient metadata QC'd by EM.
